Node 	 Time 	 Analytic Concentration 	 Model Computed Concentration 	 Node Error 	 GRID RMS ERROR
 1543	       2030.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0130481062
 1543	       2040.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0130300963
 1543	       2050.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0130122011
 1543	       2060.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129944191
 1543	       2070.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129767488
 1543	       2080.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129591887
 1543	       2090.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129417376
 1543	       2100.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129243939
 1543	       2110.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0129071566
 1543	       2120.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0128900244
 1543	       2130.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0128729961
 1543	       2140.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0128560707
 1543	       2150.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0128392470
 1543	       2160.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0128225241
 1543	       2170.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0128059010
 1543	       2180.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127893766
 1543	       2190.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127729501
 1543	       2200.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127566206
 1543	       2210.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127403872
